83789899372.2874,811069654928.7935,868687002654.0559,393697538099.4346,255045527766.26727,172351516119.90625,126351989622.38954,96048177991.37492,84125932550.95816,84285979138.89632,81719155784.02629,65267317966.808525,69768293458.93434,56984188069.50371,60568569974.753,54112405268.66367,48676017763.56398,44150676075.30767,48778345456.371056,53725844553.34078,36162322428.43435,36839269089.775566,39652361736.327675,33877491000.19118,32035779798.170544,22385955941.399242,25828371813.834255,28399235455.879364,25574425203.735558,30329526268.55721,17664260031.715508,20300890446.592983,15225660663.247803,15799692322.047934,17005308327.43884,14140054094.644386,19824983504.449207,17860270796.227955,16826626781.29127,16808120510.680498,14168752918.221773,19391916044.90039,14186657632.399189,16194658348.62825,10866110931.354898,10986949562.067633,12077872651.984951,10364307977.378757,11191766828.785347,16141157836.020718,10110256592.526026,11015900809.333492,11850125722.367483,10627025323.849764,11964900110.918264,12343940406.067656,9080891510.616148,9585475652.605118,10140070572.720789,8185866425.974078,8411464703.497215,8244365936.4080515,9148929531.11746,7048004590.276564,7267386771.864869,8027780002.965595,7821500311.447021,5834648442.847138,5647807499.219778,6524520971.44664,5370218931.488184,6221392394.376637,5706817192.298424,6788523745.107528,7023516433.20419,6289630370.568561,6264685138.251884,6639916039.105614,6034107084.244487,6055500232.166422,5797594410.984692,5130937168.696246,6237279324.591487,6191858693.033817,4397205679.229776,4810006648.760369,5638343170.744814,5042649932.22347,4228222512.672362,3907257420.7864647,4792126906.403959,4374518149.05712,3819249547.754835,4642146856.149709,3798039193.649368,4679894249.661381,3823217441.3088593,3620972882.196817,3949826957.476586,6675695317.31496,4753563524.345794,4692057668.946503,4373964149.214193,5143166049.004487,4016879819.0758624,3503792564.957348,3439543223.5422587,3865377439.7805552,4012532053.3290915,3323125078.821673,4650652711.98842,3444855751.924583,3356856183.2851768,3128013860.159238,5998389781.420637,3549753653.1532273,3738102625.146603,2179268456.4899116,2944027943.366131,4159501178.677764,2065301859.9869046,4711149237.070326,4062269513.097217,2453168645.037324,2255878723.03095,2105814341.4052758,1833403262.8138204,2890460739.437085,3157492737.338011,4373515683.282813,3293299486.0654683,1876283034.6159,2996118499.222218,4994759509.096399,4049532565.2083836,2932350547.318463,2559293229.288972,4126694496.670568,7258558091.951229,1756774928.5005364,2325163452.796967,1708425259.0743568,1622287670.351942,3918263543.7362123,1781422343.01815,6269834335.590116,6248802271.910681,2869365549.4390674,2759915648.000472,2962554038.5512533,1413442355.476042,3093248475.810775,1441985759.3638222,1835450373.648732,1583906284.887783,4147169787.766952,3711153452.6403,2108662673.4130647,2749285007.5125675,3116257229.393587,3783028530.6647973,3207442415.816154,1526386585.0302284,4964793822.426902,2166381900.348282,1354796885.9774158,1603256245.4497118,3596779073.127266,1673095756.6160312,1154897764.10161,2503515915.714308,3076103687.0501933,1587124950.8195033,1335782801.7048385,2267826250.8979187,3950808628.7029357,1420538611.3811848,2262317534.475479,2373308517.8876214,2381728282.9798236,1666429040.9606116,1455054863.8115656,1823124824.1525714,5011497536.242659,1160412713.521989,5041906608.6290045,2327189071.6418724,2598621231.0796356,2222376574.3810387,2473870133.5213704,1978804186.380757,1516722093.3948176,5189383142.874235,1351286755.771369,2469610219.1405616,2098758314.0830562,1760231228.8237305,2409991746.5007625,1722666235.6185215,3340442518.9802523,1680016252.321079,3182046319.7040887,3779602347.9664497,1678373518.6273878,1266638340.7718408,1631148577.6896005,3089776674.03449,6419138788.6191,4942077604.075662,5781537060.652713,2528896985.284152,3256387459.3009434,1831143046.7452781,3652513847.6365886,1673004393.1220179,1746326695.8308425,2149182685.1550317,1932731520.5344598,1775251211.5786695,1304904063.5379627,2058032471.0375514,2735046448.1661396,1999667856.1050491,2065170568.832346,2121389979.3530648,1773324691.7285073,2603489659.1803174,1604939529.2925594,1325593043.5720522,2309573791.058563,2215273683.038178,2522819821.3200974,1775550282.6459856,2316972289.101447,1452467366.1855762,1266036918.22485,5124109818.591803,1110971605.3103037,1958693147.966686,4222254485.6613374,1416907944.6006253,3018093432.03554,1069961673.0997567,1398945523.404314,1606201312.5206623,2959489437.9758897,1146128275.1696641,11419453401.628433,1743571220.6017802,3238604777.47812,1195047602.1734474,2407974402.368657,4112415322.922086,2361154766.5938363,1612268189.8683295,1386796998.3295383,4694613571.39767,1386796888.636118,1612268180.9925077,2361154758.23489,4112445752.0857267,2407974406.597517,1195047621.0329764,3238604769.0925856,1743571207.3033004,11419453398.7969,1146128279.9430807,2959489443.900896,1606201345.5175312,1398945502.721023,1069961587.3982021,3018096356.5861826,1416907927.358962,4222254224.4008727,1958695751.423621,1110971641.151399,5124109817.347784,1266037033.2410686,1452467361.851774,2316972289.4028387,1775550299.7086873,2522821031.4028482,2215273681.386375,2309573786.437085,1325593052.448713,1604939490.4167733,2603489635.0677023,1773324711.0027487,2121389972.6375623,2065170501.0586038,1999667827.1270776,2735043653.2399426,2058029958.86993,1304904061.2317429,1775251236.431895,1932731519.1048856,2149182657.5344653,1746324434.303347,1673004392.683392,3652513827.8421216,1831143036.2610965,3256384469.14186,2528896984.664811,5781537059.848498,4942077605.128988,6419138788.681835,3089776654.426778,1631148576.448697,1266638334.958863,1678373538.0014908,3779602346.2424445,3182046317.661314,1680016253.1220703,3340442535.8007927,1722666234.370623,2409994504.1362934,1760232901.2440226,2098758247.5043316,2469610254.7618613,1351286766.6193287,5189383142.648137,1516722001.7568526,1978806826.9226675,2473872975.091983,2222376547.5140595,2598621247.454902,2327189130.71889,5041906619.319843,1160412719.5196168,5011497527.682589,1823124804.6791549,1455054830.1468933,1666429039.3113053,2381728277.456638,2373305927.7484627,2262320167.1059947,1420538617.9219544,3950808602.952152,2267826229.6417723,1335782808.6182938,1587124952.8687754,3076103692.631101,2503518704.865045,1154897777.0748389,1673095761.3300173,3596779086.2343173,1603254288.5131235,1354796941.8799024,2166381954.488758,4964793815.793322,1526388230.8107154,3207439538.8940587,3783028530.5931506,3116254696.97028,2749287709.4065814,2108662705.4869857,3711153449.3764076,4147169777.8618083,1583906286.2254407,1835450403.5109656,1441985754.387096,3093248464.785162,1413442369.3374205,2962550853.8954024,2759918402.273519,2869365523.2122774,6248802264.37576,6269834347.690494,1781422329.6896133,3918263245.09953,1622287734.4165697,1708425270.7436566,2325163384.8855424,1756774953.478611,7258558091.115484,4126694518.159038,2559293237.57904,2932350477.853101,4049532552.1338816,4994759278.795409,2996121081.5217443,1876282947.2315512,3293299420.5048237,4373515738.557896,3157492736.5279984,2890460599.98155,1833403380.1921456,2105814372.9270926,2255878210.358489,2453168646.623066,4062269499.085784,4711149268.521171,2065301931.200057,4159501166.196738,2944025480.6680193,2179268444.0367994,3738105082.2841854,3549753620.171516,5998389765.933689,3128013356.8598433,3356856205.3941374,3444853547.55267,4650652683.157597,3323125169.982363,4012532039.7950573,3865377466.39669,3439543193.8888435,3503793022.1401663,4016879831.6383767,5143166034.847107,4373964149.443778,4692057658.77638,4753563521.088797,6675695326.781167,3949827438.7090406,3620973024.132952,3823217432.228194,4679894220.81973,3798039211.9914956,4642146878.674281,3819249553.300928,4374518474.099096,4792126941.468458,3907257362.8014913,4228223434.459835,5042649718.87007,5638343188.164219,4810006149.343751,4397205365.884918,6191858892.382189,6237279491.41033,5130937550.67673,5797594412.809986,6055502147.106438,6034107467.748467,6639916057.588159,6264684997.120381,6289630767.982989,7023516626.583397,6788524257.115189,5706817167.637642,6221392067.810047,5370218585.425816,6524521722.612471,5647807631.075109,5834648423.800923,7821500650.017747,8027780109.581485,7267387694.3101015,7048004085.217542,9148929080.81544,8244366898.860084,8411464192.703129,8185865206.794684,10140070727.227432,9585475249.921362,9080891840.306175,12343940526.430777,11964900387.601208,10627025182.374979,11850125815.26344,11015899557.998768,10110257722.325186,16141157770.042141,11191766799.537313,10364308201.871927,12077871600.771677,10986949514.973383,10866112102.624552,16194658688.641714,14186657064.478664,19391916751.664684,14168753277.7614,16808121504.577152,16826626241.483171,17860272892.701824,19824983559.158257,14140054109.899708,17005308623.662657,15799693576.17298,15225660240.243917,20300883900.27294,17664260246.510017,30329529998.97782,25574425939.08833,28399230368.65922,25828372209.06156,22385966696.73218,32035779641.82445,33877491150.365765,39652362026.828575,36839269110.45458,36162322486.947495,53725844494.30256,48778345351.14222,44150679784.03139,48676018036.651276,54112406980.59575,60568573081.562355,56984189614.40059,69768289269.06866,65267319772.05004,81719155271.84235,84285987508.70331,84125933911.12335,96048185180.16632,126351994389.00871,172351528733.48615,255045539763.02872,393697690942.80347,868687023357.3611,811069606082.7465,3.1390162560722944e+23,2.9669548682998907e+23,2.8592379794365368e+23,3.0103053667749406e+23,3.086880879131639e+23,3.130015578594013e+23,3.1463470987003026e+23,3.158610965742475e+23,3.16975019498548e+23,3.167614053648894e+23,3.178399493571178e+23,3.172340025034699e+23,3.161788060292479e+23,3.1741838180639754e+23,3.170683110314774e+23,3.15643389632191e+23,3.1799371409289604e+23,3.1877994438784185e+23,3.1755317251700185e+23,3.1794753781976505e+23,3.1894209039199323e+23,3.181343981851023e+23,3.1842456450249685e+23,3.1876021869797284e+23,3.183816614648271e+23,3.1945717455788065e+23,3.188589092062536e+23,3.189710255546544e+23,3.188956365505751e+23,3.181576810019579e+23,3.179048853833489e+23,3.190667666629665e+23,3.192911597821603e+23,3.194041661909537e+23,3.191563775133243e+23,3.191881891082955e+23,3.19083988652025e+23,3.194604759113436e+23,3.184204214879083e+23,3.1870517070115964e+23,3.1953259933009586e+23,3.193861188154181e+23,3.1921894949577914e+23,3.1942752987276575e+23,3.18281279850046e+23,3.194717205475156e+23,3.196743449200607e+23,3.1943463162084957e+23,3.1920532150662016e+23,3.193211042391545e+23,3.193933542933304e+23,3.194980004859054e+23,3.19434030804482e+23,3.195612158957714e+23,3.1931641001895915e+23,3.1975861840817794e+23,3.1965264699873114e+23,3.195534459889671e+23,3.1942625950174434e+23,3.194835097045382e+23,3.194661697273501e+23,3.1958402408845955e+23,3.1948186383765275e+23,3.196979462865241e+23,3.1973906666332464e+23,3.1938530388502805e+23,3.196814699847183e+23,3.1972868771290225e+23,3.1975200041222856e+23,3.198627685249269e+23,3.197250030386512e+23,3.197020069891371e+23,3.194423913013659e+23,3.19212670174984e+23,3.193861848965345e+23,3.1979340386461546e+23,3.1974074911625874e+23,3.19838286557085e+23,3.1980520486367744e+23,3.197032718891971e+23,3.19694805385529e+23,3.198935970721163e+23,3.197062206395727e+23,3.197311101914823e+23,3.198021351570891e+23,3.197713935470791e+23,3.1991703966809275e+23,3.194221954692092e+23,3.1984501058937175e+23,3.1982453427272275e+23,3.198244362622886e+23,3.199183312926409e+23,3.198576661765192e+23,3.199427142222109e+23,3.199260564270309e+23,3.199591319256555e+23,3.198544482619364e+23,3.1986643903000863e+23,3.198900829385197e+23,3.199638057306123e+23,3.1995083897865816e+23,3.1991618090645757e+23,3.198627454804328e+23,3.198969058634435e+23,3.1996758353466464e+23,3.199777983178834e+23,3.199588681731403e+23,3.199753402770619e+23,3.199290116997981e+23,3.199687728966428e+23,3.198941289052994e+23,3.199273884236426e+23,3.1997460095946856e+23,3.199555821192716e+23,3.199364357959746e+23,3.1995402968691186e+23,3.198970848492944e+23,3.1994261054503665e+23,3.200012566037793e+23,3.1999845517672955e+23,3.1998377536032764e+23,3.199385365182248e+23,3.199383969603584e+23,3.199594953718078e+23,3.1996648544873924e+23,3.199810991866204e+23,3.1994927788544586e+23,3.199190332458554e+23,3.199455313231248e+23,3.199904059440559e+23,3.19922445245642e+23,3.199188313692596e+23,3.198414744117061e+23,3.199900973881939e+23,3.19979418549212e+23,3.1989017561384326e+23,3.199651253093717e+23,3.199891021849143e+23,3.199707149887236e+23,3.199432975177529e+23,3.1996106177098866e+23,3.19954353299135e+23,3.1997242183209536e+23,3.19960993699569e+23,3.20019506109801e+23,3.200192218478138e+23,3.1997354463928954e+23,3.1999754799351536e+23,3.200147798174952e+23,3.199929737493066e+23,3.199586667996852e+23,3.2002482194428477e+23,3.1993128730076595e+23,3.1992944929889886e+23,3.2002919333963924e+23,3.199740927816421e+23,3.1998611751426054e+23,3.199637225959677e+23,3.19885691008764e+23,3.198977255720498e+23,3.199127574833631e+23,3.199213770223155e+23,3.199215792762237e+23,3.20010762465008e+23,3.199597187156242e+23,3.199953396596372e+23,3.199924304890334e+23,3.199987572961104e+23,3.199984140760927e+23,3.199475219055102e+23,3.199510832543461e+23,3.199464247892968e+23,3.200007910837154e+23,3.199913319960947e+23,3.1998285827920146e+23,3.20010953507429e+23,3.1999071025492965e+23,3.200210436888887e+23,3.2001996871260596e+23,3.2000926002431616e+23,3.1999702948398295e+23,3.2003393137329826e+23,3.2000650733906577e+23,3.2002004911545916e+23,3.200008321428444e+23,3.199507458377548e+23,3.199310574615051e+23,3.1995747075868875e+23,3.199743773877427e+23,3.1995238884533375e+23,3.199876617674093e+23,3.199855532382495e+23,3.199080747712629e+23,3.199118620015631e+23,3.199790074652696e+23,3.2002791542852766e+23,3.1995592244513983e+23,3.2000893063639725e+23,3.2004452046158764e+23,3.2002634101650374e+23,3.199361353030214e+23,3.199787677418907e+23,3.200239085215648e+23,3.200325669255116e+23,3.2004337604160754e+23,3.2001607918160894e+23,3.1997728851247407e+23,3.199421575588583e+23,3.1992828435905685e+23,3.1997055475547515e+23,3.19982476861071e+23,3.199565914698513e+23,3.199283763937933e+23,3.199442744500607e+23,3.199335965284656e+23,3.199291975264514e+23,3.199505116823499e+23,3.199367436403422e+23,3.1994431996379795e+23,3.199646768111304e+23,3.1999559904328435e+23,3.1997055947945855e+23,3.200124549162634e+23,3.199433312339512e+23,3.200025548216025e+23,3.200118630096037e+23,3.199707164818561e+23,3.199629390553742e+23,3.19952984324277e+23,3.199100729332383e+23,3.199700640244506e+23,3.1994342451877065e+23,3.19966058445269e+23,3.2002037518088646e+23,3.200121050890219e+23,3.200076729999858e+23,3.200335401274919e+23,3.200345755104425e+23,3.200110509646751e+23,3.199829139257805e+23,3.199918175437982e+23,3.200229818834079e+23,3.200164933880932e+23,3.199895691467014e+23,3.200050472134416e+23,3.1988401436295786e+23,3.199813309786963e+23,3.199801109946576e+23,3.199300766779591e+23,3.200219428635755e+23,3.2000871339717636e+23,3.2000626361808156e+23,3.200111864515476e+23,3.199725157563981e+23,3.198953407930244e+23,3.1999048511004864e+23,3.200223015027487e+23,3.1999056153834306e+23,3.1989579974450286e+23,3.199731022603485e+23,3.2001201317846376e+23,3.2000719935841425e+23,3.200097811197898e+23,3.2002320484913604e+23,3.199313522412058e+23,3.199817082540708e+23,3.199830969870782e+23,3.1988606735314796e+23,3.200072740612125e+23,3.199920499139581e+23,3.200190667721308e+23,3.2002562409528605e+23,3.199946918606623e+23,3.199858044777571e+23,3.200141459808821e+23,3.200377574158301e+23,3.200368995632998e+23,3.2001130997829676e+23,3.200156492215471e+23,3.2002410241054276e+23,3.199700808860714e+23,3.199477129973517e+23,3.199743485044232e+23,3.199147103014248e+23,3.1995789480249036e+23,3.199679950703235e+23,3.199759398271203e+23,3.200171971074917e+23,3.2000826797643347e+23,3.199489934680795e+23,3.20018551735218e+23,3.199766390225878e+23,3.200018206935307e+23,3.199711208843122e+23,3.1995113360730695e+23,3.1994357004971195e+23,3.199575735766976e+23,3.199365296861496e+23,3.199413020944047e+23,3.1995224618039024e+23,3.199365387158161e+23,3.199648666891465e+23,3.1999085141214704e+23,3.1997930069310885e+23,3.199371684962434e+23,3.1995133142773045e+23,3.199866553109418e+23,3.2002567108004535e+23,3.2005294554111976e+23,3.2004229025668404e+23,3.2003361507503226e+23,3.199888071329687e+23,3.199463922832494e+23,3.200368005229282e+23,3.200549433175902e+23,3.200194500313425e+23,3.1996645155511885e+23,3.200388943852174e+23,3.1999010952767924e+23,3.1992306786965634e+23,3.199195247118296e+23,3.1999738599193564e+23,3.199996501475807e+23,3.19964417528273e+23,3.199868315675179e+23,3.199700362387148e+23,3.199435759920711e+23,3.1996372628227127e+23,3.2001407794837e+23,3.20033218394089e+23,3.2002006852347826e+23,3.2004742385623704e+23,3.200105889916326e+23,3.200229537943772e+23,3.200337858661308e+23,3.200348245455961e+23,3.200046678135054e+23,3.200252117519621e+23,3.199972532769689e+23,3.200058513136679e+23,3.200155517432307e+23,3.1996134857177884e+23,3.199660028772755e+23,3.199626585913853e+23,3.200139510684277e+23,3.20014450820378e+23,3.2000812419016653e+23,3.2001138568806316e+23,3.199757084119442e+23,3.2002707883815824e+23,3.1993802880108174e+23,3.1993795293101294e+23,3.199298013020422e+23,3.1991502898744134e+23,3.199032243138263e+23,3.199815973726951e+23,3.2000422402212466e+23,3.199922834241884e+23,3.200474658122344e+23,3.199479137255698e+23,3.19949941494847e+23,3.2004376682238994e+23,3.199775732503953e+23,3.200121897785818e+23,3.200340709443072e+23,3.2001698641729904e+23,3.199933756405068e+23,3.200389129743365e+23,3.200393066528722e+23,3.199810940692974e+23,3.199925831664501e+23,3.19974774628841e+23,3.1998158837737254e+23,3.199641024213501e+23,3.19991819080055e+23,3.200104138955034e+23,3.1998656671251985e+23,3.199118011650555e+23,3.200012666976175e+23,3.200120375291556e+23,3.19863781108672e+23,3.1994133144763155e+23,3.1994509325829696e+23,3.20013368014613e+23,3.199688308023142e+23,3.199423698609239e+23,3.199730561002262e+23,3.20005114279892e+23,3.199906367152234e+23,3.1998381504038e+23,3.19962864939325e+23,3.199632801344196e+23,3.200086962276329e+23,3.20023417663859e+23,3.200265418716784e+23,3.199680510342791e+23,3.1992283616904844e+23,3.199798506545291e+23,3.1996242862757386e+23,3.1998177230848874e+23,3.200010998829884e+23,3.199539869774062e+23,3.1992099550387086e+23,3.199959076568227e+23,3.19956416055374e+23,3.2000285531853333e+23,3.199866482446545e+23,3.200056354475448e+23,3.199957009077704e+23,3.199251886893392e+23,3.198915299085844e+23,3.1994502579653173e+23,3.1998016812171973e+23,3.19993284609562e+23,3.1991952900477145e+23,3.1989648428550724e+23,3.198846792402268e+23,3.1998954458217824e+23,3.199568031204486e+23,3.1997373818921484e+23,3.1988893960147775e+23,3.1994984829490526e+23,3.198563755677885e+23,3.19856747347781e+23,3.198776784411995e+23,3.194554652860131e+23,3.199509971983582e+23,3.1980575621345154e+23,3.1983692256351785e+23,3.197664511855333e+23,3.197420220662458e+23,3.199300562855964e+23,3.197314552860491e+23,3.1974061557077365e+23,3.1984308345277854e+23,3.198763827758153e+23,3.197793640530798e+23,3.198326143479531e+23,3.194261064212445e+23,3.1925374572108124e+23,3.1948459436217944e+23,3.1974523284586684e+23,3.197685854173549e+23,3.199069756849388e+23,3.197964608760501e+23,3.197737917541642e+23,3.19727205247086e+23,3.194318145633873e+23,3.197865466689266e+23,3.197455532901969e+23,3.195303197641687e+23,3.1963327638661306e+23,3.195163238906201e+23,3.195344555072075e+23,3.1947846030084684e+23,3.196065291397909e+23,3.1970643059190165e+23,3.198129298586914e+23,3.193713933188744e+23,3.1961732563045635e+23,3.1949122528418006e+23,3.1955579604773654e+23,3.1945192256041274e+23,3.1938104855301304e+23,3.1926635020321526e+23,3.194971328412793e+23,3.197378531537259e+23,3.1953605805536046e+23,3.183473548522631e+23,3.194955535511265e+23,3.192880382943152e+23,3.194563608194616e+23,3.196039667685726e+23,3.187776376634377e+23,3.184953614138752e+23,3.1953781525460536e+23,3.1916227745185644e+23,3.192683358197888e+23,3.192376787059723e+23,3.1948693769148726e+23,3.193748629790717e+23,3.191519105294621e+23,3.179916342658214e+23,3.182490277698953e+23,3.189904528278574e+23,3.1906804794767225e+23,3.189578243099853e+23,3.195581827744492e+23,3.1848303383845744e+23,3.188650926467295e+23,3.185321724936291e+23,3.182444778572466e+23,3.1905566839231705e+23,3.1806221587240155e+23,3.1766956392076937e+23,3.1890303420320157e+23,3.181192946644933e+23,3.157732722515362e+23,3.172030963079964e+23,3.175580336942683e+23,3.163222214677679e+23,3.1738668747055176e+23,3.1799576348133904e+23,3.169222369457234e+23,3.171404459874989e+23,3.160321230199339e+23,3.1481221531568264e+23,3.131878500813176e+23,3.088834743675926e+23,3.0124845733095056e+23,2.861660687218351e+23,2.9700513006002446e+23
